                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                 2.4573,                 2.6699,                 2.6324,                 0.4013,                0.64641,                0.36419,                0.15529,                 2.1519,                  2.295,                 2.3703,              0.0013268,              0.0013268,              0.0013268
                     70,                 2.3182,                 2.7411,                 2.6433,                0.41017,                0.42857,                0.37272,                0.16927,                 2.1772,                 2.8347,                 2.3932,              0.0013169,              0.0013169,              0.0013169
                     71,                 2.1192,                 2.4863,                  2.411,                0.41017,                0.42857,                0.37272,                0.16927,                 2.1772,                 2.8347,                 2.3932,               0.001307,               0.001307,               0.001307
                     72,                 2.2913,                 2.7088,                 2.6492,                0.42686,                0.42857,                0.40514,                0.15192,                 2.1623,                 2.8181,                 2.2883,              0.0012971,              0.0012971,              0.0012971
                     73,                 2.0804,                 2.5985,                 2.4245,                0.42686,                0.42857,                0.40514,                0.15192,                 2.1623,                 2.8181,                 2.2883,              0.0012872,              0.0012872,              0.0012872
                     74,                 2.3923,                 2.4501,                 2.5463,                 0.3703,                0.46429,                0.31465,                0.11887,                 2.2504,                   2.51,                 2.3894,              0.0012773,              0.0012773,              0.0012773
                     75,                 2.3313,                  2.523,                 2.3772,                 0.3703,                0.46429,                0.31465,                0.11887,                 2.2504,                   2.51,                 2.3894,              0.0012674,              0.0012674,              0.0012674
                     76,                 2.2393,                 2.8647,                 2.3755,                0.30993,                0.28571,                 0.2145,                 0.0747,                 2.3359,                 2.8747,                 2.4844,              0.0012575,              0.0012575,              0.0012575
                     77,                 2.5113,                 2.7817,                 2.7133,                0.30993,                0.28571,                 0.2145,                 0.0747,                 2.3359,                 2.8747,                 2.4844,              0.0012476,              0.0012476,              0.0012476
                     78,                 2.3681,                 2.7133,                 2.6962,                0.37976,                0.42857,                0.31547,                0.11234,                 2.2163,                 3.2431,                 2.3243,              0.0012377,              0.0012377,              0.0012377
                     79,                 2.4109,                 2.5063,                 2.6497,                0.37976,                0.42857,                0.31547,                0.11234,                 2.2163,                 3.2431,                 2.3243,              0.0012278,              0.0012278,              0.0012278
                     80,                 1.9756,                 2.5455,                 2.2038,                0.33413,                0.35714,                0.28603,                 0.1132,                 2.1879,                 2.5139,                 2.2735,              0.0012179,              0.0012179,              0.0012179
                     81,                 2.2091,                 2.3361,                 2.5024,                0.33413,                0.35714,                0.28603,                 0.1132,                 2.1879,                 2.5139,                 2.2735,               0.001208,               0.001208,               0.001208
                     82,                 2.3123,                 2.7268,                 2.4818,                0.26932,                0.64286,                0.32701,                0.12745,                  2.153,                 2.4779,                 2.2721,              0.0011981,              0.0011981,              0.0011981
                     83,                 1.9433,                 2.5619,                  2.191,                0.26932,                0.64286,                0.32701,                0.12745,                  2.153,                 2.4779,                 2.2721,              0.0011882,              0.0011882,              0.0011882
                     84,                 2.1221,                 2.5713,                 2.3393,                0.24234,                   0.25,                0.23688,                 0.0794,                 2.3057,                   2.64,                 2.3881,              0.0011783,              0.0011783,              0.0011783
                     85,                 2.1654,                 2.5653,                 2.5624,                0.24234,                   0.25,                0.23688,                 0.0794,                 2.3057,                   2.64,                 2.3881,              0.0011684,              0.0011684,              0.0011684
                     86,                 2.0628,                 2.3914,                 2.4934,                 0.3516,                   0.25,                0.19976,                0.04955,                 2.6533,                 2.9842,                 2.6098,              0.0011585,              0.0011585,              0.0011585
                     87,                 2.2544,                 2.3137,                 2.3724,                 0.3516,                   0.25,                0.19976,                0.04955,                 2.6533,                 2.9842,                 2.6098,              0.0011486,              0.0011486,              0.0011486
                     88,                 2.2243,                 2.4379,                 2.4569,                0.15118,                0.14286,                0.07018,                0.01253,                 2.9448,                 3.3475,                 2.7857,              0.0011387,              0.0011387,              0.0011387
                     89,                 2.0726,                 2.5085,                 2.4884,                0.15118,                0.14286,                0.07018,                0.01253,                 2.9448,                 3.3475,                 2.7857,              0.0011288,              0.0011288,              0.0011288
                     90,                 2.2301,                 2.2431,                 2.4325,                0.16157,                0.14286,                0.05633,                0.01285,                 2.8569,                 3.5286,                 2.7323,              0.0011189,              0.0011189,              0.0011189
                     91,                 2.0386,                 2.0707,                 2.1897,                0.16157,                0.14286,                0.05633,                0.01285,                 2.8569,                 3.5286,                 2.7323,               0.001109,               0.001109,               0.001109
                     92,                 2.1171,                 2.5076,                 2.3873,                0.18413,                0.07143,                0.04225,                0.00713,                 2.8863,                 3.7031,                 2.6646,              0.0010991,              0.0010991,              0.0010991
                     93,                 1.9404,                 2.2954,                 2.2329,                0.18413,                0.07143,                0.04225,                0.00713,                 2.8863,                 3.7031,                 2.6646,              0.0010892,              0.0010892,              0.0010892
                     94,                 1.9023,                 2.3628,                 2.4985,                 0.1598,                0.17857,                0.08996,                0.01857,                 2.8302,                 3.2394,                 2.6139,              0.0010793,              0.0010793,              0.0010793
                     95,                 2.2694,                 2.3903,                  2.461,                 0.1598,                0.17857,                0.08996,                0.01857,                 2.8302,                 3.2394,                 2.6139,              0.0010694,              0.0010694,              0.0010694
                     96,                 2.0107,                 2.3755,                 2.2496,                0.35876,                0.31977,                0.24824,                0.08901,                 2.1874,                 2.4138,                 2.1829,              0.0010595,              0.0010595,              0.0010595
                     97,                 2.0793,                 2.1508,                  2.128,                0.35876,                0.31977,                0.24824,                0.08901,                 2.1874,                 2.4138,                 2.1829,              0.0010496,              0.0010496,              0.0010496
                     98,                 2.1186,                 2.3918,                 2.3693,                0.70138,                0.17857,                0.26289,                0.08934,                 2.2628,                 2.6403,                 2.3654,              0.0010397,              0.0010397,              0.0010397
                     99,                  1.932,                 2.2697,                 2.3516,                0.70138,                0.17857,                0.26289,                0.08934,                 2.2628,                 2.6403,                 2.3654,              0.0010298,              0.0010298,              0.0010298
                    100,                 2.1368,                 2.4149,                 2.4149,                0.53637,                0.17857,                0.23743,                0.09759,                 2.3605,                  2.739,                 2.4721,              0.0010199,              0.0010199,              0.0010199
                    101,                 2.1912,                 2.1172,                 2.4338,                0.53637,                0.17857,                0.23743,                0.09759,                 2.3605,                  2.739,                 2.4721,                0.00101,                0.00101,                0.00101
                    102,                 2.1803,                  2.428,                 2.4605,                0.28233,                0.21429,                0.15249,                0.04805,                 2.6389,                 2.9339,                 2.5992,              0.0010001,              0.0010001,              0.0010001
                    103,                   1.75,                 2.2393,                 1.9341,                0.28233,                0.21429,                0.15249,                0.04805,                 2.6389,                 2.9339,                 2.5992,              0.0009902,              0.0009902,              0.0009902
                    104,                 2.0631,                  2.166,                 2.3529,                0.31276,                0.19555,                0.12434,                 0.0423,                 2.6737,                 3.0278,                  2.618,              0.0009803,              0.0009803,              0.0009803
                    105,                 2.0455,                 2.2984,                 2.2822,                0.31276,                0.19555,                0.12434,                 0.0423,                 2.6737,                 3.0278,                  2.618,              0.0009704,              0.0009704,              0.0009704
                    106,                 1.9924,                 2.2007,                 2.2729,                0.16549,                0.07143,                0.02967,                0.00495,                 3.6192,                 3.7743,                 3.1969,              0.0009605,              0.0009605,              0.0009605
                    107,                 1.8313,                 2.0686,                 2.2939,                0.16549,                0.07143,                0.02967,                0.00495,                 3.6192,                 3.7743,                 3.1969,              0.0009506,              0.0009506,              0.0009506
                    108,                 2.1935,                 2.3656,                 2.2862,                0.04314,                0.07143,                0.01076,                0.00246,                 3.4119,                  3.959,                 3.0405,              0.0009407,              0.0009407,              0.0009407
                    109,                 1.7893,                 2.1063,                 2.3029,                0.04314,                0.07143,                0.01076,                0.00246,                 3.4119,                  3.959,                 3.0405,              0.0009308,              0.0009308,              0.0009308
                    110,                 2.0484,                 2.2216,                 2.2313,                0.21697,                0.10714,                0.05368,                0.01479,                 2.9482,                 3.7771,                 2.8269,              0.0009209,              0.0009209,              0.0009209
                    111,                 1.7569,                 2.0725,                 2.0386,                0.21697,                0.10714,                0.05368,                0.01479,                 2.9482,                 3.7771,                 2.8269,               0.000911,               0.000911,               0.000911
                    112,                 1.8638,                  2.092,                 2.3248,                0.30868,                 0.1756,                0.15342,                0.05257,                  2.767,                 3.2037,                 2.7199,              0.0009011,              0.0009011,              0.0009011
