                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 2.0299,                 1.4421,                 1.6802,                0.69549,                0.37933,                0.39462,                0.18886,                 1.8704,                 1.2874,                 1.6425,             0.00036797,             0.00036797,             0.00036797
                    152,                 2.0076,                 1.5763,                 1.6389,                0.64026,                0.37403,                0.31713,                0.14218,                 1.9578,                 1.4107,                 1.7012,             0.00036089,             0.00036089,             0.00036089
                    153,                  1.947,                 1.3475,                 1.6525,                0.70449,                0.40138,                0.45067,                0.22405,                 1.8388,                 1.2521,                 1.6121,             0.00035382,             0.00035382,             0.00035382
                    154,                 2.0609,                 1.4039,                 1.6682,                0.67974,                0.39879,                0.44101,                0.21866,                 1.8339,                  1.257,                 1.6107,             0.00034675,             0.00034675,             0.00034675
                    155,                 2.0503,                 1.3826,                 1.6601,                 0.7204,                0.36121,                0.45231,                0.24269,                 1.8227,                 1.2421,                 1.5998,             0.00033967,             0.00033967,             0.00033967
                    156,                 1.9603,                  1.427,                 1.6288,                0.72709,                0.37419,                0.49613,                 0.2719,                 1.8101,                 1.2259,                 1.5869,              0.0003326,              0.0003326,              0.0003326
                    157,                 2.0906,                 1.4341,                 1.6956,                 0.7142,                  0.344,                0.47002,                0.23316,                 1.8624,                 1.2895,                 1.6283,             0.00032553,             0.00032553,             0.00032553
                    158,                 1.9741,                 1.3803,                 1.6643,                0.69796,                0.38611,                0.48904,                0.23834,                  1.862,                 1.2668,                 1.6246,             0.00031845,             0.00031845,             0.00031845
                    159,                 2.0603,                 1.4491,                 1.7118,                0.61091,                0.49019,                0.51636,                0.27116,                 1.8353,                 1.2044,                 1.5919,             0.00031138,             0.00031138,             0.00031138
                    160,                 1.9754,                 1.3432,                 1.6377,                0.70617,                0.35245,                0.43811,                0.21024,                 1.8486,                 1.2418,                 1.6189,             0.00030431,             0.00030431,             0.00030431
                    161,                  2.054,                 1.3604,                 1.6541,                0.70214,                0.40236,                 0.4862,                 0.2461,                 1.8186,                  1.221,                  1.602,             0.00029723,             0.00029723,             0.00029723
                    162,                 1.9906,                 1.4205,                 1.6917,                0.72483,                0.33134,                0.45002,                0.22531,                 1.8373,                  1.244,                 1.6164,             0.00029016,             0.00029016,             0.00029016
                    163,                 2.0345,                 1.4384,                 1.6637,                0.69224,                0.36209,                0.43135,                0.21675,                  1.864,                 1.2797,                 1.6236,             0.00028308,             0.00028308,             0.00028308
                    164,                 1.9535,                 1.3307,                 1.6142,                0.65335,                0.36807,                0.38989,                0.18753,                 1.9008,                 1.3129,                 1.6506,             0.00027601,             0.00027601,             0.00027601
                    165,                 1.8971,                 1.2769,                 1.6085,                0.73532,                0.34997,                0.47304,                 0.2436,                 1.8406,                 1.2396,                 1.6063,             0.00026894,             0.00026894,             0.00026894
                    166,                 1.9827,                 1.3557,                 1.6244,                0.69611,                0.39464,                0.55749,                0.29081,                 1.7931,                 1.2129,                 1.5757,             0.00026186,             0.00026186,             0.00026186
                    167,                  2.005,                 1.3521,                 1.6489,                0.70378,                0.36296,                0.43899,                0.21767,                 1.8431,                 1.2629,                 1.6133,             0.00025479,             0.00025479,             0.00025479
                    168,                 1.9801,                 1.3457,                 1.6184,                0.72083,                0.37593,                0.53347,                0.27994,                 1.8176,                 1.2379,                 1.5879,             0.00024772,             0.00024772,             0.00024772
                    169,                 1.9698,                 1.3881,                 1.6451,                0.63195,                0.38175,                0.33653,                0.15659,                 1.9345,                  1.443,                 1.6846,             0.00024064,             0.00024064,             0.00024064
                    170,                 2.0385,                 1.5011,                 1.6975,                0.65946,                0.37256,                0.37922,                0.18554,                 1.8639,                 1.3512,                 1.6328,             0.00023357,             0.00023357,             0.00023357
                    171,                  1.956,                 1.3324,                 1.6538,                  0.666,                0.38178,                0.43035,                 0.2233,                 1.8636,                  1.302,                 1.6228,              0.0002265,              0.0002265,              0.0002265
                    172,                  1.952,                 1.3307,                  1.647,                0.68712,                0.38847,                0.43239,                0.22399,                 1.8394,                 1.2455,                  1.606,             0.00021942,             0.00021942,             0.00021942
                    173,                 2.0021,                   1.36,                 1.6586,                0.68686,                0.36739,                0.42074,                0.20999,                 1.8479,                 1.2541,                 1.6115,             0.00021235,             0.00021235,             0.00021235
                    174,                 1.9758,                 1.3673,                 1.6352,                0.73662,                0.38547,                0.51797,                0.26314,                 1.8012,                 1.2038,                 1.5766,             0.00020528,             0.00020528,             0.00020528
                    175,                 1.9819,                    1.4,                 1.6618,                0.70011,                0.32898,                0.35891,                0.16476,                 1.9004,                 1.3208,                  1.657,              0.0001982,              0.0001982,              0.0001982
                    176,                 1.9591,                 1.3669,                  1.646,                0.33643,                0.50957,                 0.5117,                0.27365,                 1.8257,                 1.2249,                 1.5866,             0.00019113,             0.00019113,             0.00019113
                    177,                 2.0472,                 1.4326,                  1.674,                0.46904,                0.60532,                0.52488,                0.29756,                 1.8115,                 1.2277,                 1.5714,             0.00018406,             0.00018406,             0.00018406
                    178,                 2.0103,                 1.3735,                 1.6467,                 0.4578,                0.61353,                0.54303,                0.30809,                 1.7918,                  1.214,                 1.5699,             0.00017698,             0.00017698,             0.00017698
                    179,                 1.9481,                 1.3325,                 1.6115,                0.69676,                0.34094,                0.39251,                 0.1861,                  1.901,                 1.3347,                 1.6556,             0.00016991,             0.00016991,             0.00016991
                    180,                 1.8821,                 1.3765,                 1.6399,                0.69895,                0.36871,                0.45729,                0.22835,                 1.8602,                 1.2674,                 1.6241,             0.00016283,             0.00016283,             0.00016283
                    181,                  1.977,                 1.3908,                  1.675,                0.66078,                0.34209,                0.34092,                0.15542,                 1.9936,                 1.3704,                  1.694,             0.00015576,             0.00015576,             0.00015576
                    182,                 1.9676,                 1.3519,                  1.653,                0.69846,                0.37114,                0.41303,                0.19598,                 1.9103,                 1.2924,                 1.6281,             0.00014869,             0.00014869,             0.00014869
                    183,                 1.9674,                 1.4051,                 1.6381,                0.44502,                0.61189,                0.54947,                0.29909,                 1.7835,                 1.2073,                 1.5598,             0.00014161,             0.00014161,             0.00014161
                    184,                 1.9708,                 1.3544,                 1.6284,                0.44972,                0.63544,                0.55701,                 0.3039,                 1.7668,                 1.2102,                 1.5593,             0.00013454,             0.00013454,             0.00013454
                    185,                 1.9609,                 1.3435,                 1.6531,                0.72368,                0.36356,                0.44401,                0.22429,                  1.834,                 1.2791,                  1.603,             0.00012747,             0.00012747,             0.00012747
                    186,                 1.9809,                 1.3606,                 1.6303,                0.71908,                0.37246,                0.45063,                0.22591,                 1.8333,                 1.2677,                 1.6037,             0.00012039,             0.00012039,             0.00012039
                    187,                 2.0071,                 1.4212,                 1.6931,                0.72053,                0.39714,                  0.498,                0.25877,                 1.8239,                 1.2234,                 1.5833,             0.00011332,             0.00011332,             0.00011332
                    188,                 1.9881,                 1.3989,                 1.6593,                0.49787,                0.72008,                0.56864,                0.32584,                 1.7897,                  1.161,                 1.5524,             0.00010625,             0.00010625,             0.00010625
                    189,                 2.0525,                 1.3941,                 1.6561,                0.45304,                0.62137,                0.56579,                0.32033,                 1.8111,                 1.1757,                 1.5602,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    190,                 2.0238,                 1.4144,                 1.6648,                0.71499,                0.39166,                 0.4942,                0.24921,                 1.8375,                 1.2499,                 1.6002,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    191,                 2.1258,                 1.6175,                 1.7283,                0.54548,                0.66823,                0.60711,                 0.3593,                 1.8297,                 1.2245,                 1.5609,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    192,                 2.0027,                 1.5507,                 1.6827,                0.53066,                0.68901,                0.59962,                0.34073,                 1.7854,                  1.267,                 1.5511,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    193,                 1.9532,                 1.4559,                 1.6763,                  0.515,                0.66605,                 0.6015,                0.35116,                 1.7906,                 1.2588,                 1.5517,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    194,                 2.0721,                 1.5664,                 1.6982,                0.56631,                0.68038,                0.61027,                0.35858,                  1.756,                 1.2432,                 1.5368,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    195,                 2.0218,                 1.5056,                 1.6898,                0.47963,                0.54612,                0.59355,                0.33675,                 1.7827,                 1.2626,                 1.5532,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    196,                 2.0107,                  1.513,                   1.68,                0.56103,                0.67516,                0.60596,                0.35853,                 1.7467,                  1.241,                  1.532,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    197,                 1.9939,                 1.4788,                 1.6673,                0.46683,                0.54433,                0.57029,                0.31342,                 1.8113,                 1.3169,                 1.5698,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    198,                 1.9663,                 1.4706,                 1.6551,                 0.4572,                0.54004,                0.57401,                0.32718,                 1.7887,                 1.2876,                 1.5573,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    199,                 2.0195,                 1.4944,                 1.6869,                0.60154,                0.63556,                0.62174,                0.36342,                 1.7634,                 1.2277,                 1.5397,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    200,                 1.9886,                  1.464,                 1.6876,                0.56786,                0.68497,                0.63034,                0.35479,                 1.7742,                 1.2313,                 1.5405,             2.1364e-05,             2.1364e-05,             2.1364e-05
